,user,item,rating
2764,6600,3289,4
2765,6600,18141,4
2766,6616,8559,5
2767,6616,5423,4
2768,6616,4495,3
2769,6616,17235,4
2770,6616,19469,4
2771,6616,17093,4
2772,6617,16923,4
2773,6617,2703,4
2774,6617,4098,5
2775,6617,18816,4
2776,6617,4600,4
2777,6617,10640,3
2778,6617,4797,2
2779,6617,8281,3
2780,6667,15548,3
2781,6667,3543,5
2782,6667,15460,4
2783,6667,19096,4
2784,6667,10296,3
2785,6681,4615,5
2786,6681,16110,4
2787,6681,3613,3
2788,6681,3780,4
2789,6681,8645,5
2790,6733,10003,4
2791,6733,10121,3
2792,6733,4792,2
2793,6733,8285,3
2794,6733,3103,3
2795,6733,7021,4
2796,6733,8418,3
2797,6733,10704,4
2798,6733,19783,4
2799,6733,3485,3
2800,6733,5091,3
2801,6746,13329,4
2802,6746,21201,5
2803,6746,9840,5
2804,6746,7213,5
2805,6746,9051,3
2806,6746,6063,5
2807,6746,13319,3
2808,6746,6418,3
2809,6746,5704,3
2810,6764,7585,5
2811,6764,3850,4
2812,6764,12141,5
2813,6764,11391,5
2814,6764,16819,5
2815,6764,3667,4
2816,6764,4329,4
2817,6764,22060,4
2818,6764,2415,4
2819,6764,7350,4
2820,6764,4150,4
2821,6764,21623,5
2822,6764,4296,5
2823,6764,4089,4
2824,6764,11557,5
2825,6764,17513,5
2826,6787,9375,4
2827,6787,21109,3
2828,6787,9273,5
2829,6787,13899,4
2830,6787,21052,3
2831,6787,12219,5
2832,6787,13966,5
2833,6787,3883,3
2834,6806,10317,4
2835,6806,4490,5
2836,6806,7018,5
2837,6806,10040,5
2838,6806,10067,5
2839,6806,4403,5
2840,6806,7090,4
2841,6806,8080,4
2842,6806,11894,5
2843,6806,17667,5
2844,6806,7537,4
2845,6806,5304,5
2846,6806,5044,4
2847,6822,3687,4
2848,6822,8546,5
2849,6822,7861,4
2850,6822,20274,4
2851,6822,4801,3
2852,6822,6819,3
2853,6822,7874,4
2854,6822,2593,4
2855,6822,5186,5
2856,6822,4850,3
2857,6822,14926,4
2858,6822,20965,4
2859,6822,11714,4
2860,6822,3148,3
2861,6827,3570,5
2862,6827,11686,4
2863,6827,2753,3
2864,6827,14310,5
2865,6827,10173,5
2866,6827,8179,4
2867,6827,16875,3
2868,6903,4517,4
2869,6903,12184,4
2870,6903,8681,3
2871,6903,3003,4
2872,6903,2669,4
2873,6918,12504,4
2874,6918,3429,3
2875,6918,4661,3
2876,6918,7731,4
2877,6918,5454,5
2878,6918,20829,4
2879,6918,21254,5
2880,6919,4085,5
2881,6919,4489,5
2882,6919,6071,5
2883,6919,5840,5
2884,6919,3622,5
2885,6919,6868,5
2886,6919,4290,5
2887,6919,7238,5
2888,6919,3462,5
2889,6919,3386,5
2890,6945,16670,5
2891,6945,8724,5
2892,6945,7049,5
2893,6945,11257,4
2894,6945,2989,5
2895,6945,4632,5
2896,6945,5253,5
2897,6945,5146,4
2898,6945,5962,5
2899,6950,15424,4
2900,6950,6691,3
2901,6950,9584,5
2902,6950,8706,3
2903,6950,5959,4
2904,6950,5557,4
2905,6950,7809,4
2906,6950,20372,3
2907,6950,5148,3
2908,6950,4993,2
2909,6950,3832,3
2910,6950,8583,4
2911,6950,6133,3
2912,6950,8465,5
2913,6950,12532,3
2914,6950,20369,5
2915,6950,2874,5
2916,6950,17621,5
2917,6950,3545,4
2918,6950,9585,5
2919,6951,7578,4
2920,6951,21187,5
2921,6951,21208,5
2922,6951,6311,4
2923,6951,11391,4
2924,6957,4498,3
2925,6957,2786,4
2926,6957,6704,3
2927,6957,14003,4
2928,6957,3742,3
2929,6957,7615,4
2930,6957,4294,3
2931,6957,13431,4
2932,6957,5054,4
2933,6957,5385,1
2934,6957,5961,3
2935,6957,19380,2
2936,6957,4632,4
2937,6966,4185,5
2938,6966,18028,5
2939,6966,13263,4
2940,6966,6422,5
2941,6966,9587,4
2942,6966,7434,3
2943,6966,8687,4
2944,6966,8994,4
2945,6980,11657,3
2946,6980,9924,3
2947,6980,12950,4
2948,6980,12615,3
2949,6980,3162,5
2950,6980,5316,3
2951,6980,3616,5
2952,6985,5848,5
2953,6985,5478,3
2954,6985,13921,5
2955,6985,3412,4
2956,6985,4466,3
2957,6997,7327,5
2958,6997,6901,5
2959,6997,3430,5
2960,6997,9978,5
2961,6997,21026,3
2962,6997,8428,4
2963,6997,12262,5
2964,6997,5272,5
2965,6997,17350,5
2966,6997,8909,5
2967,6997,8079,4
2968,7011,2983,5
2969,7011,3097,5
2970,7011,3471,4
2971,7011,5851,5
2972,7011,18139,5
2973,7014,3727,3
2974,7014,20313,4
2975,7014,2896,5
2976,7014,10096,5
2977,7014,17204,3
2978,7014,14633,3
2979,7014,3706,4
2980,7014,3387,4
2981,7014,15560,5
2982,7043,3322,4
2983,7043,4459,3
2984,7043,8064,5
2985,7043,3920,3
2986,7043,12994,3
2987,7043,10289,4
2988,7043,6584,4
2989,7043,11905,4
2990,7043,2541,4
2991,7068,9232,5
2992,7068,4087,5
2993,7068,19780,3
2994,7068,8735,5
2995,7068,11777,5
2996,7068,10646,3
2997,7068,7054,2
2998,7097,9405,5
2999,7097,8437,5
3000,7097,8442,5
3001,7097,13110,5
3002,7097,8402,5
3003,7097,17237,5
3004,7097,9944,5
3005,7097,3264,5
3006,7097,8423,5
3007,7097,9366,5
3008,7097,12199,5
3009,7107,21570,4
3010,7107,21422,5
3011,7107,10516,4
3012,7107,18258,4
3013,7107,2801,4
3014,7107,4099,4
3015,7107,6531,4
3016,7137,4458,5
3017,7137,3740,3
3018,7137,2520,4
3019,7137,3837,3
3020,7137,2655,4
3021,7139,4238,5
3022,7139,11911,4
3023,7139,16547,5
3024,7139,9947,3
3025,7139,5365,4
3026,7139,15171,4
3027,7139,4871,4
3028,7139,5786,5
3029,7139,4443,5
3030,7139,20723,5
3031,7139,12786,4
3032,7139,3279,4
3033,7139,6797,4
3034,7139,4643,5
3035,7145,6158,4
3036,7145,3152,3
3037,7145,12102,5
3038,7145,10920,4
3039,7145,10216,4
3040,7145,4165,5
3041,7156,8859,4
3042,7156,8867,4
3043,7156,12153,5
3044,7156,3037,5
3045,7156,18730,4
3046,7156,21700,3
3047,7156,15098,5
3048,7156,6029,5
3049,7156,3736,3
3050,7156,21102,4
3051,7156,11833,4
3052,7156,16817,5
3053,7185,17827,4
3054,7185,6925,4
3055,7185,7470,3
3056,7185,8687,5
3057,7185,4059,4
3058,7185,2984,4
3059,7185,3088,5
3060,7212,2634,5
3061,7212,7192,5
3062,7212,12658,4
3063,7212,9479,3
3064,7212,3212,3
3065,7212,14159,4
3066,7212,11788,4
3067,7212,16470,5
3068,7212,7176,4
3069,7212,2849,4
3070,7212,3012,3
3071,7212,9798,5
3072,7225,8751,4
3073,7225,17885,4
3074,7225,18622,5
3075,7225,6681,5
3076,7225,9190,4
3077,7225,4027,4
3078,7225,3487,4
3079,7238,12653,3
3080,7238,14223,3
3081,7238,3074,4
3082,7238,2976,3
3083,7238,19742,4
3084,7260,10384,4
3085,7260,18606,4
3086,7260,15090,4
3087,7260,21251,4
3088,7260,15116,4
3089,7260,5967,4
3090,7260,18272,4
3091,7261,3204,3
3092,7261,20289,3
3093,7261,12426,4
3094,7261,16457,4
3095,7261,13574,3
3096,7261,8561,4
3097,7261,10222,3
3098,7261,16302,3
3099,7261,3484,5
3100,7261,16027,4
3101,7261,2520,5
3102,7261,13796,3
3103,7261,7368,4
3104,7261,10277,3
3105,7261,13366,4
3106,7261,7362,4
3107,7261,13298,4
3108,7271,11411,4
3109,7271,6648,4
3110,7271,6068,3
3111,7271,8272,4
3112,7271,17261,4
3113,7271,11200,4
3114,7271,8147,5
3115,7271,19224,3
3116,7271,21415,3
3117,7271,7807,4
3118,7271,12523,4
3119,7271,7280,4
3120,7271,5148,4
3121,7299,3610,4
3122,7299,5295,3
3123,7299,4341,4
3124,7299,4126,4
3125,7299,8372,5
3126,7330,5872,3
3127,7330,18713,2
3128,7330,10722,4
3129,7330,10900,5
3130,7330,8991,3
3131,7330,9228,3
3132,7333,7984,3
3133,7333,13134,3
3134,7333,11219,4
3135,7333,5437,3
3136,7333,3540,4
3137,7333,4337,4
3138,7333,3474,4
3139,7333,6980,4
3140,7333,12932,3
3141,7333,2863,4
3142,7333,2935,3
3143,7345,21704,5
3144,7345,12868,5
3145,7345,14243,5
3146,7345,4776,4
3147,7345,12114,4
3148,7345,2743,4
3149,7345,2704,4
3150,7345,15785,4
3151,7345,3631,5
3152,7345,4624,5
3153,7345,4110,4
3154,7345,2508,5
3155,7345,3102,5
3156,7347,14238,4
3157,7347,4304,4
3158,7347,21606,4
3159,7347,5019,4
3160,7347,3449,4
3161,7347,2909,4
3162,7347,10539,3
3163,7347,2920,4
3164,7347,4862,4
3165,7347,14209,3
3166,7379,3863,2
3167,7379,7676,5
3168,7379,4447,5
3169,7379,7280,3
3170,7379,4878,5
3171,7379,20008,4
3172,7395,4203,3
3173,7395,3654,3
3174,7395,5569,3
3175,7395,3354,4
3176,7395,2800,4
3177,7395,3552,3
3178,7411,9143,3
3179,7411,13619,4
3180,7411,12347,4
3181,7411,19695,3
3182,7411,18457,4
3183,7411,19883,4
3184,7411,11540,3
3185,7411,16248,4
3186,7411,17521,3
3187,7411,10867,4
3188,7411,11622,4
3189,7411,15865,4
3190,7411,14049,3
3191,7411,9096,4
3192,7411,15806,4
3193,7411,10800,4
3194,7411,15025,4
3195,7411,10986,3
3196,7411,15849,4
3197,7411,10822,4
3198,7411,8560,4
3199,7411,8207,4
3200,7411,9524,4
3201,7411,11624,4
3202,7411,14667,4
3203,7433,10387,4
3204,7433,3277,5
3205,7433,19415,5
3206,7433,5643,5
3207,7433,12471,5
3208,7467,10287,4
3209,7467,4912,3
3210,7467,18505,2
3211,7467,12017,5
3212,7467,10940,4
3213,7472,6405,4
3214,7472,2822,4
3215,7472,5374,5
3216,7472,8989,4
3217,7472,7859,5
3218,7472,6087,4
3219,7486,18169,4
3220,7486,6496,4
3221,7486,10527,4
3222,7486,8880,4
3223,7486,3004,4
3224,7486,4990,4
3225,7486,3500,3
3226,7486,9023,3
3227,7486,7112,3
3228,7486,9108,3
3229,7486,16185,4
3230,7499,2523,5
3231,7499,12103,4
3232,7499,12117,4
3233,7499,8251,5
3234,7499,9839,5
3235,7499,18168,5
3236,7499,6035,5
3237,7499,9182,5
3238,7499,4750,5
3239,7501,4531,3
3240,7501,3562,5
3241,7501,5091,5
3242,7501,20065,4
3243,7501,10830,3
3244,7501,6614,4
3245,7501,3233,5
3246,7501,19689,4
3247,7501,7517,4
3248,7501,9794,4
3249,7501,13202,5
3250,7501,15725,5
3251,7501,3712,5
3252,7501,11547,5
3253,7501,13457,3
3254,7536,5385,3
3255,7536,2506,3
3256,7536,5829,3
3257,7536,3802,1
3258,7536,21972,5
3259,7536,9736,4
3260,7539,2735,3
3261,7539,7631,4
3262,7539,3469,5
3263,7539,4175,4
3264,7539,14024,5
3265,7539,6911,4
3266,7569,19474,3
3267,7569,4648,5
3268,7569,9928,4
3269,7569,3322,3
3270,7569,2945,3
3271,7569,4206,5
3272,7569,4415,3
3273,7569,9972,5
3274,7569,6690,3
3275,7569,14317,4
3276,7569,19038,3
3277,7569,6900,5
3278,7590,6573,5
3279,7590,11405,4
3280,7590,14167,5
3281,7590,5204,5
3282,7590,21904,4
3283,7603,7758,4
3284,7603,7423,5
3285,7603,15831,4
3286,7603,16043,4
3287,7603,17699,4
3288,7603,5121,5
3289,7603,8837,5
3290,7631,4003,4
3291,7631,6610,5
3292,7631,8774,3
3293,7631,7704,5
3294,7631,2850,5
3295,7631,5525,5
3296,7665,16961,4
3297,7665,7464,5
3298,7665,17305,4
3299,7665,11129,4
3300,7665,19081,4
3301,7665,11324,3
3302,7665,2856,4
3303,7665,11136,4
3304,7665,11852,5
3305,7665,8410,4
3306,7665,18770,4
3307,7665,7999,4
3308,7665,12889,4
3309,7665,21620,4
3310,7665,17108,4
3311,7665,6085,4
3312,7665,8375,5
3313,7665,19112,4
3314,7665,11303,4
3315,7665,11364,4
3316,7665,11942,5
3317,7665,13033,5
3318,7759,14522,5
3319,7759,10381,4
3320,7759,15926,5
3321,7759,9319,4
3322,7759,4466,5
3323,7759,4686,5
3324,7759,18719,3
3325,7759,15925,5
3326,7759,3977,5
3327,7759,3064,5
3328,7759,10306,4
3329,7759,22114,4
3330,7759,3000,5
3331,7759,8562,3
3332,7774,4143,4
3333,7774,13187,4
3334,7774,11745,3
3335,7774,11296,3
3336,7774,8023,5
3337,7774,2759,4
3338,7774,17546,4
3339,7774,3489,4
3340,7774,7305,3
3341,7774,6396,3
3342,7774,15869,3
3343,7774,3330,4
3344,7774,14905,5
3345,7786,4259,4
3346,7786,7360,4
3347,7786,5384,4
3348,7786,11474,3
3349,7786,8941,4
3350,7786,16024,2
3351,7786,5105,2
3352,7786,5610,4
3353,7790,16230,5
3354,7790,12785,1
3355,7790,7232,1
3356,7790,18637,3
3357,7790,3229,1
3358,7793,6336,5
3359,7793,21831,5
3360,7793,12145,4
3361,7793,9643,5
3362,7793,15515,5
3363,7793,10686,4
3364,7793,7938,5
3365,7793,3365,5
3366,7793,10042,1
3367,7793,13818,5
3368,7793,9672,4
3369,7793,21075,5
3370,7793,3528,4
3371,7793,13106,5
3372,7793,9736,5
3373,7839,5905,4
3374,7839,5976,5
3375,7839,9771,5
3376,7839,14825,4
3377,7839,3080,5
3378,7839,9302,4
3379,7839,9194,4
3380,7839,5174,3
3381,7842,3256,3
3382,7842,6399,3
3383,7842,3784,3
3384,7842,4144,3
3385,7842,2601,3
3386,7842,3566,2
3387,7842,4149,3
3388,7842,8116,3
3389,7842,16231,4
3390,7847,4368,5
3391,7847,5141,4
3392,7847,21899,4
3393,7847,8918,3
3394,7847,13300,5
3395,7847,5237,5
3396,7847,10571,3
3397,7847,6165,3
3398,7847,2667,4
3399,7847,15612,3
3400,7853,8189,5
3401,7853,2807,5
3402,7853,5036,5
3403,7853,10410,5
3404,7853,3030,5
3405,7857,2676,4
3406,7857,9421,3
3407,7857,3570,5
3408,7857,4363,4
3409,7857,5106,3
3410,7866,11137,4
3411,7866,14227,4
3412,7866,2825,5
3413,7866,12235,4
3414,7866,10445,4
3415,7866,17656,5
3416,7866,15498,4
3417,7866,19861,5
3418,7887,18352,4
3419,7887,14620,4
3420,7887,6709,4
3421,7887,9472,3
3422,7887,3104,5
3423,7890,16344,4
3424,7890,3090,5
3425,7890,6745,5
3426,7890,9189,4
3427,7890,14998,5
3428,7890,11959,5
3429,7892,8488,4
3430,7892,18108,5
3431,7892,13238,5
3432,7892,22046,4
3433,7892,8974,4
3434,7892,10000,4
3435,7892,8614,4
3436,7892,3005,4
3437,7892,9150,3
3438,7892,18052,4
3439,7932,4254,3
3440,7932,7348,4
3441,7932,14995,5
3442,7932,2750,4
3443,7932,2708,3
3444,7932,3662,4
3445,7936,10783,5
3446,7936,20855,3
3447,7936,2754,5
3448,7936,19780,4
3449,7936,6034,4
3450,7936,7753,5
3451,7952,6064,4
3452,7952,9793,5
3453,7952,6002,5
3454,7952,9966,4
3455,7952,6036,5
3456,7952,9938,4
3457,7952,21410,4
3458,7952,10168,5
3459,7952,6102,3
3460,7952,6318,5
3461,7955,7026,3
3462,7955,3430,3
3463,7955,5868,3
3464,7955,21722,4
3465,7955,20259,5
3466,7955,5261,3
3467,7955,14113,3
3468,7955,14460,2
3469,7955,6369,4
3470,7955,2806,3
3471,7955,7301,2
3472,7955,14347,4
3473,7961,12777,3
3474,7961,21570,3
3475,7961,2650,4
3476,7961,17041,3
3477,7961,4099,4
3478,7961,3865,5
3479,7995,3482,3
3480,7995,4666,4
3481,7995,7616,5
3482,7995,2374,5
3483,7995,20409,5
3484,7995,4225,4
3485,7995,10573,3
3486,7995,3291,4
3487,7995,5602,4
3488,7999,13751,5
3489,7999,19129,5
3490,7999,18678,5
3491,7999,5033,3
3492,7999,5234,5
3493,7999,10985,3
3494,7999,21233,4
3495,7999,14524,4
3496,7999,6112,4
3497,7999,3673,5
3498,7999,8216,5
3499,7999,10464,5
3500,8017,10820,4
3501,8017,21656,4
3502,8017,15826,4
3503,8017,4252,4
3504,8017,18876,5
3505,8017,3190,5
3506,8017,4127,4
3507,8017,4962,4
3508,8035,16811,5
3509,8035,21984,5
3510,8035,21244,5
3511,8035,9373,4
3512,8035,21855,5
3513,8073,13026,5
3514,8073,22107,4
3515,8073,7388,3
3516,8073,5947,5
3517,8073,5732,5
3518,8073,17573,5
3519,8073,3068,5
3520,8073,4987,5
3521,8073,11507,5
3522,8073,5749,4
3523,8073,5731,4
3524,8079,8399,4
3525,8079,21468,3
3526,8079,9364,5
3527,8079,4114,5
3528,8079,13805,4
3529,8079,6862,5
3530,8101,21111,5
3531,8101,11958,5
3532,8101,8236,5
3533,8101,15127,5
3534,8101,12766,5
3535,8101,15101,5
3536,8101,6583,5
3537,8107,6936,4
3538,8107,7575,4
3539,8107,4872,5
3540,8107,3875,3
3541,8107,3227,4
3542,8107,3527,4
3543,8114,8012,4
3544,8114,6458,5
3545,8114,3149,5
3546,8114,16627,5
3547,8114,4168,5
3548,8114,22130,5
3549,8114,6266,5
3550,8114,5728,5
3551,8114,9701,5
3552,8114,7877,3
3553,8114,3549,5
3554,8114,11667,5
3555,8114,3143,5
3556,8114,3917,3
3557,8114,15274,5
3558,8114,2877,5
3559,8115,5099,4
3560,8115,19449,5
3561,8115,3177,4
3562,8115,9466,5
3563,8115,8272,5
3564,8115,13217,3
3565,8115,6982,4
3566,8115,4659,4
3567,8115,19244,4
3568,8115,3639,4
3569,8115,10583,3
3570,8121,3448,4
3571,8121,10575,2
3572,8121,5295,3
3573,8121,4771,3
3574,8121,19002,4
3575,8121,9794,5
3576,8121,2973,4
3577,8121,4345,3
3578,8121,21886,3
3579,8121,3699,4
3580,8121,2993,4
3581,8121,13068,4
3582,8121,8255,5
3583,8121,5026,5
3584,8121,8744,5
3585,8121,6366,4
3586,8144,8456,3
3587,8144,12108,3
3588,8144,14966,3
3589,8144,19300,3
3590,8144,9114,2
3591,8144,14857,3
3592,8144,20337,3
3593,8144,3045,3
3594,8148,5705,5
3595,8148,12674,3
3596,8148,2496,5
3597,8148,4168,5
3598,8148,11823,4
3599,8148,9443,4
3600,8148,6773,5
3601,8148,8668,5
3602,8148,4800,3
3603,8148,13216,4
3604,8148,2816,3
3605,8148,4819,3
3606,8148,4784,3
3607,8148,10312,4
3608,8148,15747,4
3609,8148,6266,5
3610,8169,5060,4
3611,8169,4394,4
3612,8169,2959,4
3613,8169,12742,4
3614,8169,5196,4
3615,8169,2844,4
3616,8169,18012,4
3617,8169,6751,5
3618,8188,11054,5
3619,8188,3123,3
3620,8188,12345,4
3621,8188,22023,5
3622,8188,2818,1
3623,8188,9528,4
3624,8195,9910,4
3625,8195,3410,3
3626,8195,5658,4
3627,8195,9431,3
3628,8195,9122,4
3629,8195,4406,5
3630,8195,11435,3
3631,8195,4569,3
3632,8195,20334,3
3633,8195,7619,5
3634,8199,18117,5
3635,8199,14748,3
3636,8199,19182,5
3637,8199,9434,5
3638,8199,4533,4
3639,8199,10036,4
3640,8199,2869,5
3641,8199,5100,4
3642,8199,2826,4
3643,8199,4692,5
3644,8199,5225,4
3645,8199,16451,5
3646,8199,12220,3
3647,8203,17639,3
3648,8203,2816,3
3649,8203,22147,3
3650,8203,22235,3
3651,8203,5881,5
3652,8237,9562,4
3653,8237,12513,4
3654,8237,2934,3
3655,8237,3083,4
3656,8237,5232,4
3657,8237,6719,5
3658,8261,19476,4
3659,8261,9457,5
3660,8261,3221,4
3661,8261,3747,4
3662,8261,9684,3
3663,8261,7760,3
3664,8261,19519,4
3665,8261,3707,3
3666,8261,3202,5
3667,8261,6431,5
3668,8295,12929,5
3669,8295,10895,5
3670,8295,14817,5
3671,8295,13506,4
3672,8295,6901,4
3673,8295,5657,5
3674,8295,4537,5
3675,8295,18943,5
3676,8295,15049,4
3677,8302,16971,4
3678,8302,4744,4
3679,8302,14156,4
3680,8302,3517,4
3681,8302,9351,5
3682,8302,3461,4
3683,8302,4756,5
3684,8302,6979,5
3685,8302,4580,5
3686,8302,3680,5
3687,8324,20742,4
3688,8324,4478,5
3689,8324,11071,5
3690,8324,4915,5
3691,8324,11860,4
3692,8324,6000,4
3693,8324,11342,5
3694,8324,12692,5
3695,8335,5721,4
3696,8335,3403,4
3697,8335,2483,3
3698,8335,18931,4
3699,8335,6389,5
3700,8335,5792,3
3701,8335,10180,4
3702,8335,11345,5
3703,8335,19725,3
3704,8335,5710,4
3705,8335,3130,4
3706,8335,18015,4
3707,8368,5058,5
3708,8368,4696,3
3709,8368,3032,3
3710,8368,5607,5
3711,8368,3158,5
3712,8375,11320,5
3713,8375,8688,5
3714,8375,7231,4
3715,8375,21443,4
3716,8375,21292,5
3717,8375,6939,4
3718,8427,13385,5
3719,8427,14891,5
3720,8427,9073,5
3721,8427,13313,4
3722,8427,5204,5
3723,8427,10989,5
3724,8427,4168,5
3725,8427,9038,5
3726,8427,8706,4
3727,8427,6443,5
3728,8427,20432,3
3729,8427,8269,5
3730,8427,7218,5
3731,8427,6266,5
3732,8427,10801,4
3733,8427,5889,5
3734,8427,6195,5
3735,8438,18233,3
3736,8438,10093,5
3737,8438,8535,4
3738,8438,4168,5
3739,8438,2496,5
3740,8438,20803,3
3741,8438,9717,5
3742,8438,8991,3
3743,8438,7437,5
3744,8441,3497,5
3745,8441,10058,4
3746,8441,19006,4
3747,8441,14629,2
3748,8441,4752,5
3749,8441,16753,4
3750,8441,5601,4
3751,8441,20928,4
3752,8455,4074,5
3753,8455,5852,4
3754,8455,2701,4
3755,8455,3839,1
3756,8455,14900,5
3757,8463,2523,5
3758,8463,7714,4
3759,8463,8047,5
3760,8463,19156,5
3761,8463,9632,5
3762,8463,9633,4
3763,8463,15934,3
3764,8463,4305,3
3765,8463,11038,4
3766,8463,5945,5
3767,8486,6352,4
3768,8486,19445,5
3769,8486,15108,4
3770,8486,2845,4
3771,8486,11302,5
3772,8489,18169,5
3773,8489,18534,5
3774,8489,11038,5
3775,8489,4865,4
3776,8489,12949,5
3777,8489,8115,5
3778,8489,13600,4
3779,8489,9761,5
3780,8489,6058,5
3781,8489,5015,4
3782,8489,18738,4
3783,8489,9573,5
3784,8489,9191,5
3785,8489,8688,5
3786,8489,11765,5
3787,8489,18705,5
3788,8504,5269,4
3789,8504,17443,4
3790,8504,6275,4
3791,8504,13168,3
3792,8504,2937,4
3793,8504,7698,4
3794,8509,19628,4
3795,8509,6711,4
3796,8509,4627,5
3797,8509,21001,4
3798,8509,7225,3
3799,8509,4467,4
3800,8509,5510,4
3801,8509,12812,5
3802,8509,8235,5
3803,8509,12702,3
3804,8521,20542,4
3805,8521,4080,5
3806,8521,9912,5
3807,8521,16610,5
3808,8521,19169,5
3809,8521,12746,4
3810,8521,5633,5
3811,8525,3691,5
3812,8525,20046,5
3813,8525,8334,5
3814,8525,20490,5
3815,8525,7193,4
3816,8525,6065,5
3817,8525,3885,4
3818,8525,4307,5
3819,8525,9203,3
3820,8525,5850,4
3821,8525,2759,4
3822,8525,11892,4
3823,8548,18896,4
3824,8548,12885,3
3825,8548,4114,4
3826,8548,5229,5
3827,8548,4446,4
3828,8548,4788,5
3829,8548,21090,4
3830,8549,6071,4
3831,8549,9244,3
3832,8549,14724,3
3833,8549,6042,4
3834,8549,5899,4
3835,8549,6734,5
3836,8549,10006,4
3837,8549,7983,5
3838,8549,4156,4
3839,8549,20112,4
3840,8549,16126,5
3841,8549,6573,4
3842,8549,8544,4
3843,8549,10940,3
3844,8549,20206,3
3845,8549,20449,3
3846,8549,18496,4
3847,8549,7756,4
3848,8549,22015,3
3849,8557,21557,5
3850,8557,8592,5
3851,8557,2899,4
3852,8557,4129,3
3853,8557,7538,4
3854,8581,12162,5
3855,8581,11169,5
3856,8581,9964,5
3857,8581,17286,4
3858,8581,17036,5
3859,8581,21275,5
3860,8581,19384,5
3861,8581,8769,5
3862,8581,12082,5
3863,8581,8285,4
3864,8581,14088,4
3865,8581,17761,5
3866,8581,13886,5
3867,8581,21576,5
3868,8581,21957,4
3869,8581,6360,4
3870,8593,7883,5
3871,8593,6023,4
3872,8593,4157,5
3873,8593,2591,4
3874,8593,7163,5
3875,8593,10510,4
3876,8593,5574,4
3877,8593,3359,5
3878,8678,16269,5
3879,8678,5875,5
3880,8678,20284,5
3881,8678,8275,5
3882,8678,5957,5
3883,8678,10620,5
3884,8678,12523,5
3885,8678,5534,5
3886,8678,3620,5
3887,8678,11707,5
3888,8678,14309,5
3889,8758,3760,5
3890,8758,8928,3
3891,8758,20738,5
3892,8758,5645,4
3893,8758,5888,4
3894,8758,8961,3
3895,8758,14342,5
3896,8760,9167,4
3897,8760,3745,3
3898,8760,3579,3
3899,8760,3279,5
3900,8760,18508,4
3901,8760,6483,4
3902,8762,13931,2
3903,8762,15697,4
3904,8762,9992,4
3905,8762,9483,4
3906,8762,7202,4
3907,8762,10104,3
3908,8762,12400,5
3909,8762,9446,5
3910,8762,8508,3
3911,8762,5446,3
3912,8775,3801,4
3913,8775,9139,4
3914,8775,2744,4
3915,8775,6043,4
3916,8775,8047,5
3917,8775,3030,3
3918,8775,6820,4
3919,8775,3176,4
3920,8775,16387,5
3921,8775,17639,4
3922,8775,3126,5
3923,8775,18456,4
3924,8775,22286,4
3925,8775,7069,4
3926,8775,3292,4
3927,8812,13504,4
3928,8812,16009,4
3929,8812,14855,4
3930,8812,5335,4
3931,8812,20354,4
3932,8812,9144,4
3933,8836,4014,3
3934,8836,5542,4
3935,8836,10907,5
3936,8836,19825,5
3937,8836,19641,4
3938,8863,6489,4
3939,8863,16786,4
3940,8863,9588,4
3941,8863,21732,4
3942,8863,3163,3
3943,8863,16714,5
3944,8863,7586,5
3945,8863,7619,5
3946,8863,5293,5
3947,8863,5443,5
3948,8863,9983,4
3949,8863,12291,4
3950,8863,3482,4
3951,8863,6690,3
3952,8863,19906,4
3953,8863,9074,3
3954,8863,19274,4
3955,8871,5194,3
3956,8871,19308,5
3957,8871,13637,4
3958,8871,3967,3
3959,8871,5343,5
3960,8871,10315,4
3961,8871,16777,5
3962,8871,6577,5
3963,8871,3951,3
3964,8871,3282,4
3965,8871,5826,4
3966,8882,4629,4
3967,8882,6985,3
3968,8882,5350,5
3969,8882,3377,4
3970,8882,3434,4
3971,8882,2968,5
3972,8884,3834,4
3973,8884,13552,4
3974,8884,6404,5
3975,8884,2580,5
3976,8884,19062,3
3977,8887,6986,5
3978,8887,9665,4
3979,8887,9460,5
3980,8887,2736,4
3981,8887,12088,5
3982,8887,7767,5
3983,8887,6360,5
3984,8887,3957,4
3985,8887,11598,4
3986,8887,19054,5
3987,8887,6331,5
3988,8906,10257,3
3989,8906,2364,3
3990,8906,2385,5
3991,8906,5961,4
3992,8906,10354,5
3993,8914,4359,5
3994,8914,9490,4
3995,8914,18701,4
3996,8914,3667,4
3997,8914,4445,5
3998,8914,14367,3
3999,8914,5978,4
4000,8969,3720,5
4001,8969,3177,5
4002,8969,5311,3
4003,8969,4659,4
4004,8969,6278,5
4005,8969,3417,4
4006,8969,9231,5
4007,8992,12346,5
4008,8992,3198,3
4009,8992,6903,5
4010,8992,6764,4
4011,8992,21510,5
4012,8992,2794,5
4013,8992,14238,4
4014,8992,19507,5
4015,8999,3986,4
4016,8999,19332,4
4017,8999,12197,5
4018,8999,5499,5
4019,8999,2849,5
4020,8999,6593,5
4021,8999,21546,5
4022,8999,5613,5
4023,8999,5845,4
4024,8999,9932,4
4025,8999,3115,5
4026,8999,4627,5
4027,9007,3602,4
4028,9007,16941,3
4029,9007,9329,2
4030,9007,3212,3
4031,9007,21645,3
4032,9050,20003,2
4033,9050,4064,5
4034,9050,14392,5
4035,9050,4354,1
