,user,item,rating
5809,1399,1019,4
5810,1399,219,4
5811,1399,139,3
5812,1399,409,3
5813,1399,942,4
5814,1399,2,3
5815,1399,2209,3
5816,1399,1101,5
5817,1399,142,4
5818,1399,543,5
5819,1399,255,5
5820,1399,554,5
5821,1406,2256,5
5822,1406,872,4
5823,1406,748,5
5824,1406,890,5
5825,1406,199,5
5826,1406,1932,5
5827,1406,901,4
5828,1406,1050,5
5829,1406,1898,5
5830,1406,21,4
5831,1406,2054,4
5832,1406,44,5
5833,1406,206,5
5834,1406,960,4
5835,1406,1487,4
5836,1406,933,5
5837,1406,1419,5
5838,1419,576,3
5839,1419,4,5
5840,1419,85,5
5841,1419,1,5
5842,1419,154,5
5843,1419,469,5
5844,1419,15,4
5845,1419,221,4
5846,1419,134,5
5847,1419,8,5
5848,1419,142,4
5849,1419,279,4
5850,1419,850,3
5851,1419,188,4
5852,1419,21,4
5853,1419,587,5
5854,1419,1018,4
5855,1419,1511,5
5856,1419,298,5
5857,1419,1168,4
5858,1419,544,4
5859,1419,60,5
5860,1419,477,4
5861,1419,6,5
5862,1419,331,5
5863,1420,1351,4
5864,1420,195,4
5865,1420,594,4
5866,1420,1466,4
5867,1420,600,4
5868,1420,69,5
5869,1420,118,5
5870,1420,1740,5
5871,1420,1942,3
5872,1420,3,5
5873,1420,70,4
5874,1420,2350,4
5875,1420,22,5
5876,1420,722,4
5877,1420,2292,4
5878,1420,336,4
5879,1420,24,3
5880,1420,210,4
5881,1420,1548,4
5882,1420,826,4
5883,1420,351,4
5884,1420,75,5
5885,1420,2427,5
5886,1420,674,4
5887,1420,61,4
5888,1423,347,4
5889,1423,350,5
5890,1423,3,3
5891,1423,2312,5
5892,1423,269,5
5893,1423,1871,4
5894,1423,563,4
5895,1423,335,3
5896,1423,853,3
5897,1423,146,5
5898,1423,799,4
5899,1423,2435,3
5900,1423,653,3
5901,1423,1240,3
5902,1423,964,5
5903,1423,261,3
5904,1426,54,4
5905,1426,195,4
5906,1426,473,5
5907,1426,2296,4
5908,1426,381,5
5909,1426,327,5
5910,1426,1929,4
5911,1426,2491,3
5912,1426,610,5
5913,1426,88,5
5914,1426,207,5
5915,1426,1606,5
5916,1426,516,4
5917,1426,227,5
5918,1426,2394,5
5919,1427,169,5
5920,1427,182,4
5921,1427,450,4
5922,1427,32,5
5923,1427,286,5
5924,1427,629,5
5925,1427,690,4
5926,1427,138,4
5927,1427,27,4
5928,1427,208,4
5929,1427,328,3
5930,1427,45,4
5931,1427,201,2
5932,1427,1,3
5933,1427,1206,5
5934,1427,323,4
5935,1427,96,4
5936,1427,95,3
5937,1427,92,3
5938,1427,220,3
5939,1427,517,3
5940,1435,358,5
5941,1435,333,5
5942,1435,93,5
5943,1435,603,5
5944,1435,230,5
5945,1435,211,5
5946,1435,188,5
5947,1435,18,3
5948,1435,1978,5
5949,1435,1855,5
5950,1435,1,5
5951,1435,203,5
5952,1435,199,5
5953,1435,323,5
5954,1435,645,5
5955,1435,232,5
5956,1435,214,5
5957,1435,1296,5
5958,1435,38,5
5959,1435,54,4
5960,1435,514,5
5961,1435,1450,5
5962,1435,11,5
5963,1435,352,3
5964,1435,75,5
5965,1435,520,5
5966,1435,2647,5
5967,1437,315,5
5968,1437,1690,4
5969,1437,685,3
5970,1437,247,4
5971,1437,1536,5
5972,1437,87,5
5973,1437,234,3
5974,1437,898,3
5975,1437,2627,3
5976,1437,352,5
5977,1437,1856,4
5978,1437,2430,3
5979,1437,451,4
5980,1437,2310,3
5981,1437,982,3
5982,1437,578,4
5983,1437,958,5
5984,1437,745,3
5985,1437,227,4
5986,1437,1052,5
5987,1437,473,2
5988,1437,124,5
5989,1437,625,5
5990,1437,935,3
5991,1437,1996,3
5992,1437,60,5
5993,1444,34,5
5994,1444,9,4
5995,1444,25,5
5996,1444,2268,4
5997,1444,387,5
5998,1444,210,5
5999,1444,1738,5
6000,1444,62,5
6001,1444,1746,3
6002,1444,18,4
6003,1444,456,4
6004,1444,1333,4
6005,1444,17,4
6006,1444,136,3
6007,1444,3,5
6008,1444,113,4
6009,1444,637,4
6010,1444,35,5
6011,1444,363,3
6012,1444,27,3
6013,1444,621,5
6014,1444,360,5
6015,1444,1885,4
6016,1444,260,5
6017,1444,28,4
6018,1444,93,5
6019,1444,407,4
6020,1444,1745,3
6021,1444,230,4
6022,1457,3,5
6023,1457,679,5
6024,1457,429,4
6025,1457,17,5
6026,1457,684,4
6027,1457,458,4
6028,1457,677,4
6029,1457,363,5
6030,1457,4,5
6031,1457,145,5
6032,1457,23,4
6033,1457,11,5
6034,1457,878,4
6035,1457,161,4
6036,1457,779,3
6037,1457,43,4
6038,1457,139,5
6039,1457,63,3
6040,1457,136,5
6041,1457,149,5
6042,1457,974,5
6043,1462,366,4
6044,1462,517,5
6045,1462,427,5
6046,1462,406,4
6047,1462,142,4
6048,1462,200,5
6049,1462,20,5
6050,1462,331,5
6051,1462,266,4
6052,1462,823,4
6053,1462,96,5
6054,1462,1130,4
6055,1462,317,4
6056,1462,522,4
6057,1462,65,5
6058,1462,1636,4
6059,1462,674,5
6060,1462,4,5
6061,1462,132,4
6062,1462,923,5
6063,1462,6,5
6064,1463,920,4
6065,1463,1320,4
6066,1463,369,5
6067,1463,1384,5
6068,1463,164,5
6069,1463,3,5
6070,1463,2292,5
6071,1463,364,4
6072,1463,2093,4
6073,1463,2371,4
6074,1463,876,4
6075,1463,501,4
6076,1463,370,4
6077,1463,949,3
6078,1463,103,4
6079,1463,4,5
6080,1463,1383,5
6081,1463,22,4
6082,1463,507,5
6083,1463,276,4
6084,1463,359,4
6085,1463,330,4
6086,1463,688,5
6087,1463,1451,4
6088,1463,26,5
6089,1463,2,5
6090,1463,629,4
6091,1463,380,4
6092,1463,992,5
6093,1463,153,5
6094,1463,225,4
6095,1463,490,4
6096,1463,290,4
6097,1465,2,5
6098,1465,3,4
6099,1465,240,3
6100,1465,81,5
6101,1465,307,5
6102,1465,9,4
6103,1465,2265,5
6104,1465,2001,5
6105,1465,2665,4
6106,1465,690,4
6107,1465,2251,4
6108,1465,87,5
6109,1465,432,4
6110,1465,35,4
6111,1465,137,5
6112,1465,34,5
6113,1465,10,4
6114,1470,1603,4
6115,1470,2371,4
6116,1470,1677,4
6117,1470,2296,4
6118,1470,1505,4
6119,1470,20,4
6120,1470,812,5
6121,1470,777,4
6122,1470,2298,4
6123,1470,2206,5
6124,1470,289,5
6125,1470,470,5
6126,1470,2174,5
6127,1470,825,4
6128,1470,1385,4
6129,1470,2119,4
6130,1478,118,5
6131,1478,81,5
6132,1478,954,4
6133,1478,1139,5
6134,1478,1137,5
6135,1478,26,5
6136,1478,245,5
6137,1478,1540,5
6138,1478,223,4
6139,1478,1839,4
6140,1478,1927,5
6141,1478,1705,5
6142,1478,965,5
6143,1478,1733,5
6144,1478,169,5
6145,1478,1228,4
6146,1478,284,4
6147,1478,607,5
6148,1478,1414,5
6149,1478,2126,5
6150,1478,72,5
6151,1490,276,4
6152,1490,43,3
6153,1490,680,5
6154,1490,1550,2
6155,1490,64,3
6156,1490,357,4
6157,1490,927,3
6158,1490,724,4
6159,1490,13,3
6160,1490,527,3
6161,1490,1771,3
6162,1490,303,5
6163,1490,1255,3
6164,1490,198,3
6165,1490,444,3
6166,1490,98,3
6167,1490,286,4
6168,1490,57,3
6169,1490,1384,3
6170,1490,231,3
6171,1492,35,4
6172,1492,382,3
6173,1492,1392,4
6174,1492,319,4
6175,1492,570,3
6176,1492,19,3
6177,1492,104,4
6178,1492,767,4
6179,1492,288,4
6180,1492,2614,3
6181,1492,56,4
6182,1492,121,4
6183,1492,149,4
6184,1492,5,4
6185,1492,899,4
6186,1492,1033,5
6187,1492,258,4
6188,1492,9,4
6189,1492,32,4
6190,1492,4,4
6191,1492,225,4
6192,1492,240,4
6193,1492,2384,4
6194,1492,753,3
6195,1492,1096,5
6196,1492,1,3
6197,1492,46,3
6198,1492,426,3
6199,1492,3,4
6200,1492,657,3
6201,1492,12,3
6202,1492,448,5
6203,1492,45,4
6204,1492,1559,4
6205,1492,48,3
6206,1492,222,3
6207,1494,1815,4
6208,1494,47,5
6209,1494,203,4
6210,1494,7,5
6211,1494,224,4
6212,1494,2064,4
6213,1494,201,4
6214,1494,244,3
6215,1494,319,5
6216,1494,387,5
6217,1494,40,5
6218,1494,17,5
6219,1494,55,5
6220,1494,268,3
6221,1494,722,4
6222,1494,15,5
6223,1494,2032,4
6224,1494,210,4
6225,1494,3,5
6226,1494,78,5
6227,1494,1314,3
6228,1494,679,3
6229,1494,1,5
6230,1494,144,3
6231,1494,98,3
6232,1494,122,4
6233,1494,50,4
6234,1494,41,5
6235,1494,31,5
6236,1494,39,4
6237,1494,149,5
6238,1494,35,4
6239,1494,28,3
6240,1494,2450,4
6241,1494,452,3
6242,1494,143,5
6243,1496,608,4
6244,1496,47,3
6245,1496,127,4
6246,1496,53,4
6247,1496,295,4
6248,1496,600,4
6249,1496,634,5
6250,1496,17,4
6251,1496,220,4
6252,1496,191,4
6253,1496,172,4
6254,1496,477,5
6255,1496,95,5
6256,1496,145,5
6257,1496,748,5
6258,1496,3,5
6259,1496,552,5
6260,1496,24,5
6261,1496,1075,3
6262,1496,42,3
6263,1496,112,4
6264,1496,11,3
6265,1496,7,4
6266,1496,25,4
6267,1496,68,4
6268,1496,30,4
6269,1496,219,4
6270,1496,1791,3
6271,1496,28,3
6272,1496,749,3
6273,1513,4,5
6274,1513,330,5
6275,1513,170,5
6276,1513,1496,4
6277,1513,965,5
6278,1513,2529,4
6279,1513,716,4
6280,1513,1103,5
6281,1513,923,5
6282,1513,207,4
6283,1513,871,4
6284,1513,571,4
6285,1513,281,4
6286,1513,1842,5
6287,1513,525,4
6288,1513,6,4
6289,1513,264,4
6290,1513,499,5
6291,1513,2413,4
6292,1513,543,4
6293,1513,193,4
6294,1513,8,4
6295,1513,507,4
6296,1513,654,5
6297,1515,60,5
6298,1515,83,5
6299,1515,1016,4
6300,1515,9,4
6301,1515,748,5
6302,1515,160,4
6303,1515,10,4
6304,1515,1555,4
6305,1515,250,5
6306,1515,1319,5
6307,1515,135,5
6308,1515,199,5
6309,1515,879,3
6310,1515,867,4
6311,1515,584,4
6312,1515,123,3
6313,1515,1,4
6314,1515,517,4
6315,1515,20,5
6316,1515,196,4
6317,1515,67,5
6318,1515,648,4
6319,1515,25,5
6320,1515,8,5
6321,1515,13,4
6322,1515,147,4
6323,1515,259,4
6324,1515,57,4
6325,1517,307,5
6326,1517,2890,5
6327,1517,276,5
6328,1517,1609,4
6329,1517,1423,5
6330,1517,7,5
6331,1517,54,5
6332,1517,1206,5
6333,1517,134,4
6334,1517,2251,5
6335,1517,666,4
6336,1517,1747,5
6337,1517,1520,5
6338,1517,305,5
6339,1517,535,3
6340,1520,880,4
6341,1520,1067,4
6342,1520,687,3
6343,1520,792,5
6344,1520,45,5
6345,1520,768,4
6346,1520,537,5
6347,1520,202,5
6348,1520,95,5
6349,1520,389,4
6350,1520,1512,5
6351,1520,2161,5
6352,1520,1024,4
6353,1520,220,5
6354,1520,906,4
6355,1520,286,4
6356,1520,692,4
6357,1520,1756,4
6358,1520,179,5
6359,1520,2211,4
6360,1520,326,5
6361,1520,260,5
6362,1526,414,4
6363,1526,1349,4
6364,1526,160,5
6365,1526,804,5
6366,1526,105,5
6367,1526,887,3
6368,1526,290,5
6369,1526,54,4
6370,1526,84,5
6371,1526,7,5
6372,1526,1568,5
6373,1526,961,3
6374,1526,2425,3
6375,1526,699,3
6376,1526,1097,3
6377,1526,15,5
6378,1526,2522,3
6379,1526,2387,4
6380,1526,1691,4
6381,1526,774,5
6382,1526,1575,5
6383,1526,192,4
6384,1526,113,3
6385,1526,2343,5
6386,1526,14,5
6387,1526,584,5
6388,1526,167,5
6389,1526,1494,3
6390,1526,403,3
6391,1526,1241,4
6392,1526,296,4
6393,1526,1109,4
6394,1526,59,5
6395,1526,1158,3
6396,1526,332,4
6397,1527,238,4
6398,1527,96,4
6399,1527,1988,3
6400,1527,1343,4
6401,1527,52,3
6402,1527,908,4
6403,1527,177,4
6404,1527,208,4
6405,1527,1676,5
6406,1527,32,4
6407,1527,1803,4
6408,1527,716,5
6409,1527,345,5
6410,1527,108,5
6411,1527,281,4
6412,1527,67,4
6413,1527,2346,4
6414,1527,438,5
6415,1527,1151,5
6416,1527,2352,4
6417,1527,632,5
6418,1527,2007,4
6419,1527,680,4
6420,1527,162,4
6421,1527,864,5
6422,1527,1106,4
6423,1527,16,4
6424,1527,541,4
6425,1527,1448,4
6426,1527,278,4
6427,1527,135,4
6428,1527,481,4
6429,1530,923,3
6430,1530,508,3
6431,1530,1903,4
6432,1530,312,3
6433,1530,1068,4
6434,1530,14,3
6435,1530,1205,3
6436,1530,377,3
6437,1530,2044,3
6438,1530,499,4
6439,1530,206,4
6440,1530,637,3
6441,1530,337,4
6442,1530,131,4
6443,1530,1407,3
6444,1530,261,4
6445,1530,2037,3
6446,1530,2,5
6447,1530,107,4
6448,1532,307,5
6449,1532,2338,4
6450,1532,2278,4
6451,1532,1062,4
6452,1532,1989,5
6453,1532,1519,5
6454,1532,188,5
6455,1532,261,5
6456,1532,733,4
6457,1532,1844,3
6458,1532,2355,5
6459,1532,1081,5
6460,1532,256,4
6461,1532,847,4
6462,1532,125,4
6463,1532,1555,5
6464,1532,2419,4
6465,1533,36,4
6466,1533,833,4
6467,1533,26,5
6468,1533,1158,3
6469,1533,581,3
6470,1533,18,4
6471,1533,738,5
6472,1533,257,5
6473,1533,1988,5
6474,1533,1515,5
6475,1533,260,4
6476,1533,8,5
6477,1533,368,5
6478,1533,74,4
6479,1533,548,4
6480,1533,905,5
6481,1533,1432,4
6482,1533,248,4
6483,1533,87,5
6484,1533,4,5
6485,1533,2473,4
6486,1533,1369,4
6487,1533,1595,5
6488,1533,1094,4
6489,1533,206,3
6490,1533,1798,4
6491,1533,411,5
6492,1533,19,3
6493,1533,92,3
6494,1534,137,3
6495,1534,979,4
6496,1534,1937,5
6497,1534,256,5
6498,1534,991,4
6499,1534,640,4
6500,1534,808,3
6501,1534,25,5
6502,1534,2115,4
6503,1534,6,5
6504,1534,1062,4
6505,1534,1225,3
6506,1534,1106,5
6507,1534,1989,3
6508,1534,38,4
6509,1534,345,5
6510,1534,336,3
6511,1547,224,3
6512,1547,184,3
6513,1547,240,3
6514,1547,373,5
6515,1547,144,4
6516,1547,168,5
6517,1547,120,3
6518,1547,310,3
6519,1547,16,4
6520,1547,149,4
6521,1547,372,5
6522,1547,303,4
6523,1547,52,3
6524,1547,680,4
6525,1547,21,4
6526,1547,342,5
6527,1547,9,3
6528,1547,1462,5
6529,1547,56,3
6530,1547,203,3
6531,1547,38,5
6532,1547,104,4
6533,1547,357,4
6534,1547,2,5
6535,1547,7,4
6536,1548,18,4
6537,1548,31,4
6538,1548,41,5
6539,1548,2,5
6540,1548,848,5
6541,1548,22,3
6542,1548,40,5
6543,1548,1599,4
6544,1548,54,4
6545,1548,599,2
6546,1548,2278,4
6547,1548,559,3
6548,1548,641,4
6549,1548,39,5
6550,1548,69,4
6551,1548,5,5
6552,1556,1012,3
6553,1556,208,4
6554,1556,105,4
6555,1556,324,5
6556,1556,979,4
6557,1556,176,4
6558,1556,993,4
6559,1556,125,4
6560,1556,138,5
6561,1556,460,5
6562,1556,447,5
6563,1556,1471,4
6564,1556,344,5
6565,1556,709,4
6566,1556,2067,4
6567,1556,2394,3
6568,1556,728,3
6569,1556,96,5
6570,1570,949,5
6571,1570,19,5
6572,1570,9,3
6573,1570,1922,4
6574,1570,46,4
6575,1570,6,4
6576,1570,380,5
6577,1570,286,5
6578,1570,520,3
6579,1570,1,3
6580,1570,1550,4
6581,1570,93,3
6582,1570,2,5
6583,1570,4,3
6584,1570,149,3
6585,1570,59,5
6586,1570,203,3
6587,1570,8,5
6588,1570,14,3
6589,1570,744,5
6590,1576,7,3
6591,1576,28,5
6592,1576,11,5
6593,1576,13,5
6594,1576,17,5
6595,1576,145,5
6596,1576,110,3
6597,1576,2076,3
6598,1576,43,2
6599,1576,211,5
6600,1576,27,4
6601,1576,50,5
6602,1576,57,4
6603,1576,520,4
6604,1576,42,4
6605,1576,640,4
6606,1576,730,5
6607,1576,106,3
6608,1576,64,2
6609,1576,47,5
6610,1576,2,5
6611,1576,90,4
6612,1576,37,5
6613,1579,2086,3
6614,1579,2448,3
6615,1579,26,4
6616,1579,652,3
6617,1579,4,4
6618,1579,147,3
6619,1579,659,4
6620,1579,110,3
6621,1579,169,1
6622,1579,125,4
6623,1579,117,4
6624,1579,1217,4
6625,1579,192,5
6626,1579,108,4
6627,1579,1156,4
6628,1586,514,4
6629,1586,1855,4
6630,1586,93,4
6631,1586,1635,4
6632,1586,358,5
6633,1586,1020,4
6634,1586,72,4
6635,1586,145,4
6636,1586,726,5
6637,1586,603,4
6638,1586,118,4
6639,1586,203,4
6640,1586,656,3
6641,1586,498,4
6642,1586,594,4
6643,1586,635,5
6644,1586,211,4
6645,1586,814,4
6646,1586,1485,5
6647,1586,214,4
6648,1586,10,4
6649,1586,1651,5
6650,1586,520,4
6651,1586,114,4
6652,1586,334,4
6653,1586,188,4
6654,1586,2115,5
6655,1586,1033,4
6656,1586,688,4
6657,1586,63,4
6658,1586,927,4
6659,1604,671,5
6660,1604,84,5
6661,1604,1293,5
6662,1604,70,4
6663,1604,508,4
6664,1604,386,5
6665,1604,1709,4
6666,1604,705,5
6667,1604,449,5
6668,1604,86,3
6669,1604,77,5
6670,1604,1630,5
6671,1604,1284,4
6672,1604,417,4
6673,1604,103,5
6674,1604,482,5
6675,1610,323,5
6676,1610,1635,4
6677,1610,358,3
6678,1610,203,3
6679,1610,1539,5
6680,1610,2,4
6681,1610,373,4
6682,1610,25,5
6683,1610,43,4
6684,1610,331,4
6685,1610,645,4
6686,1610,214,5
6687,1610,38,5
6688,1610,8,5
6689,1610,7,5
6690,1610,1296,3
6691,1610,188,3
6692,1610,1,4
6693,1610,211,5
6694,1610,3,4
6695,1610,469,4
6696,1610,12,5
6697,1610,514,4
6698,1610,237,4
6699,1610,520,5
6700,1611,82,5
6701,1611,378,5
6702,1611,1257,5
6703,1611,1779,5
6704,1611,2056,5
6705,1611,175,5
6706,1611,97,5
6707,1611,1642,5
6708,1611,1398,4
6709,1611,70,4
6710,1611,309,4
6711,1611,593,5
6712,1611,437,4
6713,1611,112,5
6714,1611,8,4
6715,1611,12,5
6716,1619,17,4
6717,1619,214,3
6718,1619,230,4
6719,1619,603,4
6720,1619,185,3
6721,1619,203,5
6722,1619,458,4
6723,1619,232,3
6724,1619,150,3
6725,1619,188,5
6726,1619,10,4
6727,1619,1523,4
6728,1619,1,5
6729,1619,119,4
6730,1619,38,3
6731,1619,469,5
6732,1619,143,4
6733,1619,514,3
6734,1619,97,4
6735,1619,325,4
6736,1619,615,3
6737,1619,323,4
6738,1619,93,3
6739,1620,2376,4
6740,1620,24,4
6741,1620,415,4
6742,1620,2,4
6743,1620,20,5
6744,1620,69,4
6745,1620,847,3
6746,1620,25,5
6747,1620,29,4
6748,1620,8,4
6749,1620,165,5
6750,1620,3,4
6751,1620,670,4
6752,1620,10,4
6753,1620,44,4
6754,1620,1159,4
6755,1620,48,4
6756,1620,68,4
6757,1620,134,5
6758,1620,146,5
6759,1620,196,4
6760,1620,307,5
6761,1620,4,4
6762,1620,115,4
6763,1620,422,4
6764,1620,322,3
6765,1620,588,4
6766,1620,157,4
6767,1620,79,5
6768,1620,223,4
6769,1620,1,3
6770,1620,78,5
6771,1620,1021,4
6772,1630,322,5
6773,1630,1468,5
6774,1630,1504,4
6775,1630,515,3
6776,1630,220,5
6777,1630,95,5
6778,1630,326,5
6779,1630,906,4
6780,1630,1506,3
6781,1630,45,5
6782,1630,2175,4
6783,1630,150,4
6784,1630,880,5
6785,1630,1121,4
6786,1630,81,5
6787,1630,465,5
6788,1630,15,3
6789,1630,382,5
6790,1630,389,5
6791,1630,191,5
6792,1630,537,3
6793,1630,2642,5
6794,1630,1609,5
6795,1630,1763,5
6796,1630,2620,5
6797,1630,12,4
6798,1630,152,4
6799,1630,421,5
6800,1630,1301,4
6801,1630,558,5
6802,1630,7,5
6803,1630,361,3
6804,1630,36,4
6805,1630,110,5
6806,1630,860,5
6807,1630,84,5
6808,1661,590,5
6809,1661,194,5
6810,1661,2599,5
6811,1661,693,5
6812,1661,140,3
6813,1661,1008,5
6814,1661,46,3
6815,1661,26,4
6816,1661,1046,4
6817,1661,1540,5
6818,1661,6,5
6819,1661,20,5
6820,1661,251,5
6821,1661,103,4
6822,1661,1613,5
6823,1661,84,5
6824,1661,72,5
6825,1661,401,3
6826,1661,728,5
6827,1661,118,5
6828,1661,933,5
6829,1661,1414,5
6830,1661,601,5
6831,1661,8,5
6832,1661,241,5
6833,1662,635,5
6834,1662,64,3
6835,1662,5,4
6836,1662,3,4
6837,1662,287,4
6838,1662,1013,4
6839,1662,572,5
6840,1662,71,4
6841,1662,131,5
6842,1662,27,3
6843,1662,49,5
6844,1662,123,4
6845,1662,82,4
6846,1662,243,4
6847,1662,1,3
6848,1662,150,3
6849,1662,83,5
6850,1662,290,5
6851,1662,45,5
6852,1662,818,4
6853,1662,13,3
6854,1662,4,5
6855,1662,10,4
6856,1662,100,4
6857,1662,2008,3
6858,1662,969,4
6859,1663,202,5
6860,1663,99,5
6861,1663,639,4
6862,1663,271,5
6863,1663,94,5
6864,1663,34,5
6865,1663,338,4
6866,1663,154,4
6867,1663,153,5
6868,1663,642,4
6869,1663,2581,5
6870,1663,849,5
6871,1663,1473,3
6872,1663,298,4
6873,1663,365,5
6874,1663,1637,3
6875,1663,367,4
6876,1663,87,3
6877,1663,69,4
6878,1663,75,5
6879,1663,305,5
6880,1663,107,4
6881,1663,1432,5
6882,1663,1841,5
6883,1663,1476,4
6884,1663,1395,5
6885,1663,418,4
6886,1663,79,3
6887,1663,189,4
6888,1663,140,3
6889,1663,262,4
6890,1677,64,4
6891,1677,293,4
6892,1677,57,4
6893,1677,43,4
6894,1677,5,5
6895,1677,536,4
6896,1677,86,3
6897,1677,327,5
6898,1677,78,4
6899,1677,1564,4
6900,1677,527,3
6901,1677,98,4
6902,1677,198,5
6903,1677,91,4
6904,1677,71,3
6905,1677,23,5
6906,1677,111,5
6907,1677,2051,4
6908,1677,1572,4
6909,1677,59,3
6910,1677,275,4
6911,1677,100,4
6912,1677,1175,5
6913,1677,13,5
6914,1677,294,4
6915,1680,547,4
6916,1680,2611,5
6917,1680,282,5
6918,1680,2038,4
6919,1680,82,4
6920,1680,1921,4
6921,1680,343,3
6922,1680,1421,3
6923,1680,140,3
6924,1680,1030,4
6925,1680,1207,4
6926,1680,921,3
6927,1680,2183,4
6928,1680,936,4
6929,1680,2034,4
6930,1680,1290,4
6931,1680,754,3
6932,1680,218,3
6933,1680,1177,4
6934,1680,1406,4
6935,1680,2225,3
6936,1680,1958,5
6937,1681,8,4
6938,1681,763,3
6939,1681,50,5
6940,1681,1929,4
6941,1681,17,4
6942,1681,12,2
6943,1681,93,4
6944,1681,451,4
6945,1681,259,4
6946,1681,2168,4
6947,1681,480,5
6948,1681,5,3
6949,1681,123,3
6950,1681,27,4
6951,1681,19,4
6952,1681,492,3
6953,1681,941,5
6954,1681,2,4
6955,1681,142,3
6956,1681,47,4
6957,1681,14,4
6958,1681,42,4
6959,1681,199,4
6960,1681,44,4
6961,1681,13,2
6962,1681,1363,4
6963,1681,2216,3
6964,1681,1964,3
6965,1681,1568,4
6966,1681,38,3
6967,1681,758,5
6968,1681,151,4
6969,1681,760,4
6970,1681,59,4
6971,1681,28,5
6972,1681,11,5
6973,1681,283,3
6974,1685,1956,3
6975,1685,108,4
6976,1685,63,3
6977,1685,922,3
6978,1685,429,3
6979,1685,982,4
6980,1685,403,3
6981,1685,2168,3
6982,1685,1419,3
6983,1685,743,5
6984,1685,366,4
6985,1685,36,4
6986,1685,447,3
6987,1685,1226,5
6988,1685,944,4
6989,1685,227,4
6990,1685,1747,4
6991,1685,1547,3
6992,1685,15,4
6993,1685,2347,3
6994,1685,515,3
6995,1685,1032,4
6996,1685,1031,4
6997,1685,440,4
6998,1685,1068,3
6999,1685,1202,5
7000,1685,491,3
7001,1685,2031,3
7002,1685,327,5
7003,1685,161,3
7004,1685,384,4
7005,1685,815,5
7006,1685,574,4
7007,1685,674,4
7008,1685,1271,1
7009,1691,2042,2
7010,1691,30,5
7011,1691,1236,3
7012,1691,937,5
7013,1691,1106,4
7014,1691,67,4
7015,1691,1237,5
7016,1691,230,4
7017,1691,469,4
7018,1691,18,3
7019,1691,161,3
7020,1691,515,3
7021,1691,15,5
7022,1691,232,3
7023,1691,2230,3
7024,1691,248,2
7025,1691,62,3
7026,1701,64,3
7027,1701,342,5
7028,1701,1138,4
7029,1701,592,5
7030,1701,54,4
7031,1701,12,3
7032,1701,9,4
7033,1701,79,5
7034,1701,1108,5
7035,1701,46,3
7036,1701,618,5
7037,1701,75,5
7038,1701,534,4
7039,1701,466,5
7040,1701,2232,4
7041,1701,809,3
7042,1701,43,3
7043,1701,2317,4
7044,1701,458,3
7045,1703,13,3
7046,1703,57,3
7047,1703,448,4
7048,1703,944,5
7049,1703,1086,5
7050,1703,988,4
7051,1703,599,4
7052,1703,439,5
7053,1703,924,4
7054,1703,1268,4
7055,1703,1196,4
7056,1703,198,3
7057,1703,397,3
7058,1703,98,3
7059,1703,1550,4
7060,1703,2201,3
7061,1713,15,3
7062,1713,432,5
7063,1713,703,5
7064,1713,113,4
7065,1713,1505,4
7066,1713,36,5
7067,1713,165,5
7068,1713,101,5
7069,1713,1162,4
7070,1713,559,3
7071,1713,556,5
7072,1713,506,3
7073,1713,161,5
7074,1713,2060,5
7075,1713,1547,5
7076,1726,493,4
7077,1726,473,4
7078,1726,2002,4
7079,1726,494,4
7080,1726,835,3
7081,1726,183,5
7082,1726,10,5
7083,1726,690,4
7084,1726,524,3
7085,1726,192,5
7086,1726,277,5
7087,1726,113,4
7088,1726,596,5
7089,1726,1150,4
7090,1726,1730,4
7091,1726,51,5
7092,1726,684,4
7093,1726,1354,3
7094,1729,1855,4
7095,1729,2,4
7096,1729,93,4
7097,1729,1394,4
7098,1729,21,4
7099,1729,2062,4
7100,1729,203,4
7101,1729,143,4
7102,1729,1,4
7103,1729,9,4
7104,1729,5,2
7105,1729,375,4
7106,1729,2700,4
7107,1729,971,2
7108,1729,192,4
7109,1729,245,4
7110,1729,132,4
7111,1729,232,4
7112,1729,891,4
7113,1729,4,4
7114,1729,2688,5
7115,1729,3,4
7116,1738,983,3
7117,1738,2,5
7118,1738,860,5
7119,1738,82,4
7120,1738,389,5
7121,1738,326,5
7122,1738,792,5
7123,1738,465,5
7124,1738,220,5
7125,1738,22,5
7126,1738,768,5
7127,1738,191,5
7128,1738,1479,5
7129,1738,89,3
7130,1738,556,3
7131,1738,706,3
7132,1738,880,5
7133,1738,19,5
7134,1738,1179,5
7135,1738,95,5
7136,1738,46,5
7137,1738,906,5
7138,1738,703,3
7139,1738,80,5
7140,1740,1867,5
7141,1740,143,4
7142,1740,2030,3
7143,1740,1729,4
7144,1740,231,4
7145,1740,697,3
7146,1740,1165,4
7147,1740,2715,4
7148,1740,287,4
7149,1740,1002,4
7150,1740,7,4
7151,1740,37,4
7152,1740,605,3
7153,1740,1796,4
7154,1740,185,4
7155,1740,1116,2
7156,1740,1870,3
7157,1740,349,3
7158,1740,1604,4
7159,1746,481,5
7160,1746,1644,3
7161,1746,178,5
7162,1746,214,4
7163,1746,395,5
7164,1746,13,4
7165,1746,278,5
7166,1746,35,4
7167,1746,404,5
7168,1746,1,4
7169,1746,868,3
7170,1746,498,4
7171,1746,541,4
7172,1746,9,4
7173,1746,1472,5
7174,1746,520,4
7175,1746,226,4
